"","loc_id","name","type","str_no","street","postal_code","ward","phone","building.type","bldgname","Infant","Toddler","Preschooler","Kindergarten","Gradelevel","Total","subsidy","gc_geoid","longitude","latitude","run_date","district"
"634",9540,"Bruce Woodgreen Early Learning Centre","Non-Profit","51","larchmount ave","M4M 2Y6",30,"416-645-6000x1158","Public Elementary School","Bruce Public School",0,15,24,40,45,124,"Yes",8392356,-79.33333928,43.6610444,"15-Jun-17","Toronto East York"
"635",9573,"Teddy Bear Educare Advance","Commercial","86","advance rd","M8Z 2T7",5,"416-236-3308","Commercial Building","Single Unit",0,25,24,0,0,49,"No",981917,-79.52338393,43.63532791,"15-Jun-17","Etobicoke York"
"636",9595,"City Kids Early Learning & Child Care Centre","City-Operated","34","bathurst st","M5V 3W3",19,"416-392-0932","Purpose Built","",20,20,32,0,0,72,"Yes",14173019,-79.40198157,43.64125359,"15-Jun-17","Toronto East York"
"637",9607,"Children's Magic Moments Child Care And Nursery School","Commercial","98","braemar ave","M5P 2L4",22,"416-488-0114","Purpose Built","",10,15,24,0,0,49,"No",7323691,-79.40937821,43.70297177,"15-Jun-17","Toronto East York"
"638",9608,"Sunnyside Day Care On High Park Blvd.","Commercial","10","high park blvd","M6R 1M4",14,"416-538-9654","House","",20,30,32,0,0,82,"No",820384,-79.45047568,43.64639566,"15-Jun-17","Toronto East York"
"639",9633,"Treasured Moments - Bloor","Commercial","3107","bloor st w","M8X 1E2",5,"416-234-0303","Commercial Building","",10,20,48,0,0,78,"No",10756315,-79.51601881,43.64609139,"15-Jun-17","Etobicoke York"
"640",9658,"Network Child Care (Wade Avenue)","Non-Profit","544","lansdowne ave","M6H 3Y5",18,"416-537-0793","High Rise Apartment","Tamil Co-Operative Homes Inc.",0,15,24,0,0,39,"Yes",14205586,-79.44340972,43.65939151,"15-Jun-17","Toronto East York"
"641",9679,"St. Joseph's Sunshine Child Care Centre","Non-Profit","176","leslie st","M4M 3C7",30,"416-469-2866","Catholic Elementary School","St. Joseph's Catholic School",0,0,16,0,15,31,"No",832894,-79.33189377,43.66581666,"15-Jun-17","Toronto East York"
"642",9703,"The Beez Kneez  Lytton Park","Commercial","1252","avenue rd","M5N 2G7",16,"416-483-0705","House","House",0,10,28,0,0,38,"No",765745,-79.41225389,43.71452386,"15-Jun-17","North York"
"643",9707,"Growing Tykes Learning Centre (5150 Dundas Street West)","Non-Profit","5150","dundas st w","M9A 1C3",5,"416-207-9259","Purpose Built","",20,35,64,0,0,119,"Yes",10759569,-79.53397425,43.64361851,"15-Jun-17","Etobicoke York"
"644",9741,"University Of Toronto Early Learning Centre - Glen Morris","Non-Profit","7","glen morris st","M5S 1H9",20,"416-978-6726","Purpose Built","",10,30,56,0,0,96,"Yes",14612222,-79.40111458,43.66394932,"15-Jun-17","Toronto East York"
"645",9742,"University Of Toronto Early Learning Centre - O.I.S.E.","Non-Profit","252","bloor st w","M5S 1V6",20,"416-978-6726","Community College/University","Ontario Institute For Studies In Education (Oise)",0,10,16,0,0,26,"Yes",772766,-79.39867546,43.66844431,"15-Jun-17","Toronto East York"
"646",9764,"Childspace Day Care Corporation # 3 (49 Felstead Avenue)","Non-Profit","49","felstead ave","M4J 1G3",30,"416-469-9766","Catholic High School","St. Patrick Catholic High School",10,20,32,0,0,62,"Yes",6355204,-79.32800686,43.67845892,"15-Jun-17","Toronto East York"
"647",9768,"University Of Toronto Childcare On Charles","Non-Profit","35","charles st w","M4Y 1R6",27,"416-415-2604","High Rise Apartment","Tower Co-Op",10,15,40,0,0,65,"Yes",9909750,-79.38750576,43.66819861,"15-Jun-17","Toronto East York"
"648",9780,"Boulton Avenue Child Care Centre","Non-Profit","131","broadview ave","M4M 2E9",30,"416-463-7625","Other","Royal Canadian Curling Club",10,15,32,0,15,72,"Yes",776296,-79.34992857,43.65985054,"15-Jun-17","Toronto East York"
"649",9800,"Central Montessori Schools - York Mills Campus","Commercial","18","coldwater rd","M3B 1Y7",25,"416-510-1200","Private Elementary School","Central Montessori Private School",20,56,204,0,0,280,"No",501770,-79.35846062,43.75583754,"15-Jun-17","North York"
"650",9813,"Vert Casa Montessori Academy","Commercial","2723","st clair ave e","M4B 1M8",31,"416-286-4623","Place of Worship","St. Columba Anglican Church",0,0,14,0,0,14,"No",8594190,-79.31008254,43.70575214,"15-Jun-17","Toronto East York"
"651",9815,"Kids & Company - Bloor Street Site","Commercial","160","bloor st e","M4W 1B9",27,"416-924-5437","Office Building","Unilever Office Building",20,25,40,0,0,85,"No",11466485,-79.3830487,43.67163203,"15-Jun-17","Toronto East York"
"652",9847,"Kids & Company - Front Street Site","Commercial","320","front st w","M5V 3B6",20,"416-345-1543","Other","",9,19,24,10,0,62,"No",7929697,-79.39101942,43.64399515,"15-Jun-17","Toronto East York"
"653",9916,"Broad View French Montessori School","Commercial","1007","broadview ave","M4K 2S1",29,"416-467-1618","Commercial Building","",0,15,30,0,0,45,"No",7485314,-79.35657394,43.68441522,"15-Jun-17","Toronto East York"
"654",9927,"Kids & Company Ltd - Wellington Site","Commercial","95","wellington st w","M5J 2N7",28,"416-863-6868","Office Building","Fogler Rubinoff Building",30,40,45,0,0,115,"No",7929317,-79.38213135,43.64646131,"15-Jun-17","Toronto East York"
"655",9928,"Don Mills Children's Centre","Commercial","33","kern rd","M3B 1S9",34,"416-386-9744","Other","",6,10,16,0,0,32,"Yes",8837781,-79.35033228,43.74888096,"15-Jun-17","North York"
"656",9939,"Debbie Yeung Child Care Centre (Woodgreen)","Non-Profit","249","cosburn ave","M4J 2M2",29,"416-645-6000x1158","Purpose Built","Woodgreen Community Services-Homeward Bound",10,25,24,0,0,59,"Yes",19830,-79.34207771,43.69050719,"15-Jun-17","Toronto East York"
"657",9950,"Little Hearts Childcare","Non-Profit","587","oakwood ave","M6E 2X7",15,"416-784-1360","Place of Worship","Prayer Outreach Ministries",0,15,16,0,0,31,"Yes",69800,-79.44203505,43.69623016,"15-Jun-17","North York"
"658",9965,"Martin Luther Church Day Nursery B & A","Non-Profit","2379","lake shore blvd w","M8V 1B7",6,"416-259-2861","Church","",0,0,0,0,30,30,"Yes",1013098,-79.48800239,43.6153408,"15-Jun-17","Etobicoke York"
"659",9989,"Prodigy Learning Centre","Commercial","1545","jane st","M9N 2R3",12,"416-241-1902","High Rise Apartment","",0,10,24,0,0,34,"Yes",20363734,-79.50194419,43.69853102,"15-Jun-17","Etobicoke York"
"660",9995,"Abacus Montessori Learning Centre","Commercial","1","credit union dr","M4A 2S6",34,"416-494-4650","Other","Beck Taxi Building",0,15,48,0,0,63,"No",504128,-79.31755375,43.72498014,"15-Jun-17","North York"
"661",10017,"Midland Child Care Centre","Non-Profit","4220","midland ave","M1V 4S7",41,"416-291-4886","Other","",0,15,48,0,0,63,"Yes",363608,-79.29720245,43.8249818,"15-Jun-17","Scarborough"
"662",10047,"Angel Child Care Learning Centre (2042806 Ontario Inc.)","Commercial","25","thunder grove","M1V 3M2",41,"416-299-0547","Purpose Built","",0,15,32,0,0,47,"Yes",5002046,-79.26548416,43.80880873,"15-Jun-17","Scarborough"
"663",10066,"St. George Mini School - Bond","Non-Profit","141","bond ave","M3B 1M1",34,"416-447-0108","Place of Worship","St. George Orthodox Church",0,10,24,0,0,34,"Yes",11541988,-79.34745077,43.7457197,"15-Jun-17","North York"
"664",10104,"Macaulay Child Development Centre - Jane Street Child Care Centre","Non-Profit","610","jane st","M6S 4A6",13,"416-769-8021","Purpose Built","",10,20,32,0,0,62,"Yes",14225877,-79.4912327,43.66509673,"15-Jun-17","Etobicoke York"
"665",10161,"Three R's Early Learning Centre","Commercial","225","wellesworth dr","M9C 4S5",3,"416-621-7890","Public Elementary School","Wellesworth Junior Public School",0,0,16,0,0,16,"No",1042829,-79.57672204,43.65664592,"15-Jun-17","Etobicoke York"
"666",10166,"Metamorphosis Child Care Centre (Network)","Non-Profit","40","donlands ave","M4J 3N6",29,"416-463-4429","Place of Worship","Metamorphosis Greek Orthodox Church",0,15,24,0,0,39,"Yes",7846375,-79.33800678,43.68133505,"15-Jun-17","Toronto East York"
"667",10170,"Manor Montessori School 2","Commercial","14","de savery cres","M4S 2L2",22,"416-488-7370","Low Rise Apartment","Manor Montessori School",0,0,92,0,0,92,"No",8947520,-79.38984202,43.70310059,"15-Jun-17","Toronto East York"
"668",10180,"Plasp - David Hornell","Non-Profit","32","victoria st","M8V 1M6",6,"905-890-1711","Public Elementary School","David Hornell Junior School",0,0,0,20,30,50,"Yes",7973823,-79.48889693,43.61934185,"15-Jun-17","Etobicoke York"
"669",10192,"Broad View French Montessori School II Limited","Commercial","1236","kingston rd","M1N 1P3",36,"416-690-9305","Commercial Building","",0,10,24,0,0,34,"No",20359283,-79.27856589,43.68278927,"15-Jun-17","Scarborough"
"670",10203,"Plasp St Eugene Catholic School","Non-Profit","30","westroyal rd","M9P 2C3",4,"905-890-1711","Catholic Elementary School","St. Eugene School",0,0,0,13,30,43,"Yes",1043818,-79.53749502,43.69261139,"15-Jun-17","Etobicoke York"
"671",10219,"Wellesley Early Learning Centre - Earlscourt Creche CDI","Non-Profit","495","sherbourne st","M4X 1K7",28,"416-928-9900","City owned Community/Recreation Centre","Wellesley Community Centre",10,20,32,0,0,62,"Yes",10923450,-79.3744794,43.66779685,"15-Jun-17","Toronto East York"
"672",10245,"Saint Nicholas Child Care Centre - Network","Non-Profit","3840","finch ave e","M1T 3T4",39,"416-850-5652","Church","",0,20,32,0,0,52,"Yes",3369839,-79.30134517,43.8006237,"15-Jun-17","Scarborough"
"673",10270,"Denton Place Centre For Early Learning","Commercial","30","denton ave","M1L 4P2",35,"416-686-6445","High Rise Apartment","",10,20,40,0,30,100,"Yes",327663,-79.28769907,43.69397801,"15-Jun-17","Scarborough"
"674",10298,"O Happy Day Daycare (1578348 Ontario Ltd.)","Commercial","94","vaughan rd","M6C 2M1",21,"416-656-2929","House","",6,15,32,0,0,53,"No",75225,-79.42135211,43.6835659,"15-Jun-17","Toronto East York"
"675",10335,"Leaside Children's House","Commercial","839","millwood rd","M4G 1W5",26,"416-425-0101","House","",0,10,31,0,0,41,"No",29081,-79.36731758,43.70442721,"15-Jun-17","North York"
"676",10337,"Friendly Little Campus (2037711 Ontario Ltd)","Commercial","3255","lawrence ave e","M1H 3A3",38,"416-431-3233","Other","",10,10,16,0,0,36,"Yes",354428,-79.23966343,43.75633573,"15-Jun-17","Scarborough"
"677",10338,"Kids & Company-Finch","Commercial","5650","yonge st","M2M 4G3",23,"416-222-0905","Office Building","North American Centre (Xerox Building Office)",10,25,30,0,0,65,"No",11485200,-79.41598771,43.78000149,"15-Jun-17","North York"
"678",10347,"Lily's House Day Care Centre","Commercial","1032","coxwell ave","M4C 3G5",29,"416-423-8580","Commercial Building","",0,0,16,0,0,16,"No",7794190,-79.32941716,43.69680288,"15-Jun-17","Toronto East York"
"679",10396,"Garderie La Farandole Felix-Leclerc","Non-Profit","50","celestine dr","M9R 3N3",4,"647-438-9139","Public Elementary School (French)","Ecole Felix Leclerc",0,0,16,12,30,58,"Yes",992445,-79.56144893,43.6897017,"15-Jun-17","Etobicoke York"
"680",10418,"Eyet Early Learning Centre (Annies Place)","Non-Profit","101","barrington ave","M4C 4Y9",31,"416-396-2454","Public Elementary School","Secord Public School",0,0,16,30,0,46,"Yes",10363878,-79.30183446,43.69238749,"15-Jun-17","Toronto East York"
"681",10432,"Absorbent Minds","Commercial","16","old kingston rd","M1E 3J5",44,"416-284-6286","Place of Worship","",0,10,11,30,0,51,"No",369257,-79.18343745,43.77485983,"15-Jun-17","Scarborough"
"682",10437,"Kiiwednong Aboriginal Head Start","Non-Profit","2784","keele st","M3M 2G2",9,"416-969-8510","Commercial Building","Native Child Family Services",0,0,32,0,0,32,"No",11585127,-79.48273634,43.72813688,"15-Jun-17","North York"
"683",10439,"Central Montessori Schools - Willowdale Campus","Commercial","157","willowdale ave","M2N 4Y7",23,"416-250-1022","Purpose Built","Central Montessori",0,14,48,0,0,62,"No",575631,-79.40041986,43.76665875,"15-Jun-17","North York"
"684",10442,"St. Sylvester Child Care Centre","Non-Profit","260","silver springs blvd","M1V 1S4",39,"416-291-0023","Catholic Elementary School","St. Sylvester Catholic School",0,10,24,26,45,105,"Yes",386354,-79.30224962,43.805367,"15-Jun-17","Scarborough"
"685",10443,"Macaulay Child Development Centre - Dovercourt Child Care Centre","Non-Profit","228","bartlett ave","M6H 3G4",18,"416-516-8367","Public Elementary School","Dovercourt Public School",0,10,16,33,40,99,"Yes",6619920,-79.43578221,43.66674419,"15-Jun-17","Toronto East York"
"686",10444,"Alexander Muir Gladstone Jr Ymca","Non-Profit","108","gladstone ave","M6J 3L2",18,"416-534-8454","Public Elementary School","Alexander Muir Gladstone Public School",0,15,24,65,45,149,"Yes",10527839,-79.4288505,43.64602983,"15-Jun-17","Toronto East York"
"687",10450,"Bluebird Montessori School South","Commercial","515","broadview ave","M4K 2N6",30,"416-424-4033","Church","",0,13,23,0,0,36,"No",4840439,-79.35370308,43.67090504,"15-Jun-17","Toronto East York"
"688",10459,"C.A.S.P. Catholic After School Program","Non-Profit","53","gracefield ave","M6L 1L3",12,"416-707-0558","Catholic Elementary School","St. Francis Xavier Catholic School",0,0,0,0,30,30,"No",8896734,-79.48341034,43.7108581,"15-Jun-17","Etobicoke York"
"689",10462,"Plasp Transfiguration Of Our Lord Catholic School","Non-Profit","55","ludstone dr","M9R 2J2",4,"905-890-1711","Catholic Elementary School","Transfiguration Of Our Lord Catholic School",0,0,0,13,30,43,"Yes",1015960,-79.56287403,43.69152984,"15-Jun-17","Etobicoke York"
"690",10468,"Gerrard Early Learning Centre","Non-Profit","163","gerrard st e","M5A 2E4",27,"416-926-2208","Other","",17,23,16,0,0,56,"Yes",808288,-79.37409976,43.66062067,"15-Jun-17","Toronto East York"
"691",10476,"Casa Vera Montessori School","Commercial","2000","keele st","M6M 3Y4",12,"416-850-9705","Place of Worship","Greenborough Community Church",0,10,20,0,0,30,"No",9066246,-79.47573054,43.69741945,"15-Jun-17","Etobicoke York"
"692",10477,"The Divine Infant Child Care Centre","Non-Profit","30","ingleton blvd","M1V 3H7",41,"416-299-1405","Catholic Elementary School","The Divine Infant Catholic School",0,10,24,0,30,64,"Yes",347231,-79.27033467,43.82182011,"15-Jun-17","Scarborough"
"693",11460,"The Beez Kneez Millwood","Commercial","423","millwood rd","M4S 1K3",22,"416-487-8847","Other","",0,10,31,0,0,41,"No",842767,-79.383903,43.70217445,"15-Jun-17","Toronto East York"
"694",11593,"Ywca Bergamot Early Learning","Non-Profit","66","bergamot ave","M9W 1V9",2,"416-748-8179x310","Low Rise Apartment","Ywca Bergamot Apartments",10,20,32,0,0,62,"Yes",14650065,-79.55789514,43.71684313,"15-Jun-17","Etobicoke York"
"695",11598,"C.D.Farquharson Jr Ymca","Non-Profit","1965","brimley rd","M1S 2B1",41,"647-438-7124","Public Elementary School","C.D. Farquharson Jr Public School",0,0,24,26,30,80,"Yes",312706,-79.26610875,43.78447577,"15-Jun-17","Scarborough"
"696",11601,"Chester Le Early Learning & Child Care Centre","City-Operated","201","chester le blvd","M1W 2K7",39,"416-338-0715","Public Elementary School","Chester Le Junior Public School",10,20,32,20,0,82,"Yes",6242276,-79.33109533,43.7985877,"15-Jun-17","Scarborough"
"697",11606,"Epiphany Of Our Lord Jr Ymca","Non-Profit","3150","pharmacy ave","M1W 3J5",39,"416-493-3008","Catholic Elementary School","Epiphany Of Our Lord Academy",0,0,16,20,30,66,"Yes",373586,-79.32894348,43.79896671,"15-Jun-17","Scarborough"
"698",11609,"Firgrove Satellite Early Learning & Child Care Centre","City-Operated","270","firgrove cres","M3N 1K8",7,"416-392-5683","Public Elementary School","Firgrove Public School",0,0,24,20,0,44,"Yes",3062806,-79.51991415,43.75200949,"15-Jun-17","Etobicoke York"
"699",11622,"Immaculate Conception Child Care Centre","Non-Profit","23","comay rd","M6M 2K9",12,"416-247-0537","Catholic Elementary School","Immaculate Conception",10,15,16,26,30,97,"Yes",501943,-79.47782497,43.69768872,"15-Jun-17","Etobicoke York"
"700",11623,"Red Apple Day Care - Blessed John XXIII","Non-Profit","175","grenoble dr","M3C 3E7",26,"416-429-6662","Catholic Elementary School","Blessed John XXIII",0,15,24,52,52,143,"Yes",523760,-79.32985111,43.71246257,"15-Jun-17","North York"
"701",11629,"Leslieville Child Care (Woodgreen)","Non-Profit","254","leslie st","M4M 3C9",30,"416-645-6000x1158","Public Elementary School","Leslieville Public School",0,0,16,40,39,95,"Yes",832942,-79.33241094,43.66732935,"15-Jun-17","Toronto East York"
"702",11643,"Shirley Street Jr Ymca","Non-Profit","38","shirley st","M6K 1S9",18,"416-849-3642","Public Elementary School","Shirley Street Public School",0,15,32,26,30,103,"Yes",10759447,-79.43672542,43.64853281,"15-Jun-17","Toronto East York"
"703",11644,"Sir Samuel B Steele Jr Ymca","Non-Profit","131","huntsmill blvd","M1W 2Y2",39,"647-438-6689","Public Elementary School","Sir Samuel Steele",10,10,24,26,30,100,"Yes",6261352,-79.32744519,43.80665932,"15-Jun-17","Scarborough"
"704",11645,"St. Aidan Early Learning Centre Network","Non-Profit","3521","finch ave e","M1W 2S2",40,"416-493-0500","Catholic Elementary School","St. Aidan Catholic School",10,15,16,0,0,41,"Yes",5237185,-79.30936975,43.7973881,"15-Jun-17","Scarborough"
"705",11646,"St. Andrew Child Care Centre","Non-Profit","2533","kipling ave","M9V 3A8",1,"416-742-2228","Catholic Elementary School","St. Andrew Catholic School",10,20,16,20,30,96,"Yes",8206173,-79.58238508,43.74493973,"15-Jun-17","Etobicoke York"
"706",11651,"St. Boniface Jr Ymca","Non-Profit","20","markanna dr","M1M 2J1",36,"416-261-9092","Catholic Elementary School","St. Boniface Catholic School",0,5,16,20,15,56,"Yes",10258148,-79.21997621,43.74092885,"15-Jun-17","Scarborough"
"707",11657,"St. Francis De Sales Jr Y","Non-Profit","333","firgrove cres","M3N 1K9",7,"647-438-6372","Catholic Elementary School","St. Francis De Sales Catholic School",0,10,16,26,45,97,"Yes",9035632,-79.5191278,43.75414151,"15-Jun-17","Etobicoke York"
"708",11663,"St. Jerome Jr Ymca","Non-Profit","111","sharpecroft blvd","M3J 1P5",9,"647-438-6375","Catholic Elementary School","St. Jerome Catholic School",0,10,16,13,30,69,"Yes",7560969,-79.48854516,43.748843,"15-Jun-17","North York"
"709",11665,"St. Joseph Jr Ymca","Non-Profit","176","leslie st","M4M 3C7",30,"647-439-9905","Catholic Elementary School","St. Joseph's Catholic School",0,0,16,20,30,66,"Yes",832894,-79.33189377,43.66581666,"15-Jun-17","Toronto East York"
"710",11668,"Plp Early Learning At St. Mark","Non-Profit","45","cloverhill rd","M8Y 1T4",5,"416-259-9335","Catholic Elementary School","St. Mark Catholic School",0,15,32,20,30,97,"Yes",7940024,-79.49020078,43.63450843,"15-Jun-17","Etobicoke York"
